friend_steam_id,steam_id
 76561198025773414,76561198015484751
 76561198026553954,76561198015484751
 76561198026929843,76561198015484751
 76561198033309883,76561198015484751
 76561198034849821,76561198015484751
 76561198035071349,76561198015484751
 76561198036973273,76561198015484751
 76561198055997423,76561198015484751
 76561198069365600,76561198015484751
 76561198075971430,76561198015484751
 76561198078010920,76561198015484751
 76561198080063280,76561198015484751
 76561198089776204,76561198015484751
 76561198094209993,76561198015484751
 76561198113691720,76561198015484751
 76561198115997905,76561198015484751
 76561198134486759,76561198015484751
 76561198140218334,76561198015484751
 76561198158785460,76561198015484751
76561197979138183,76561198255964091
 76561198079320323,76561198255964091
 76561198121812934,76561198255964091
 76561198142091586,76561198255964091
 76561198159702347,76561198255964091
 76561198238264374,76561198255964091
 76561198273205585,76561198255964091
 76561198306002180,76561198255964091
 76561198355352095,76561198255964091
 76561198838839571,76561198255964091
 76561198880649284,76561198255964091
 76561199088351461,76561198255964091
 76561199241978528,76561198255964091
 76561199691813920,76561198255964091
 76561199706814065,76561198255964091
76561197988968409,76561198258760952
 76561198061933558,76561198258760952
 76561198079880264,76561198258760952
 76561198082935544,76561198258760952
 76561198131461202,76561198258760952
 76561198137836733,76561198258760952
 76561198140057621,76561198258760952
 76561198148977638,76561198258760952
 76561198151578556,76561198258760952
 76561198153928547,76561198258760952
 76561198169125706,76561198258760952
 76561198169370814,76561198258760952
 76561198183389893,76561198258760952
 76561198197329918,76561198258760952
 76561198202124610,76561198258760952
 76561198202589689,76561198258760952
 76561198204471101,76561198258760952
 76561198205470048,76561198258760952
 76561198209227205,76561198258760952
 76561198213436499,76561198258760952
 76561198215673265,76561198258760952
 76561198236452044,76561198258760952
 76561198252773890,76561198258760952
 76561198258606365,76561198258760952
 76561198263144380,76561198258760952
 76561198263816337,76561198258760952
 76561198309394888,76561198258760952
 76561198353842528,76561198258760952
 76561198358243528,76561198258760952
 76561198364948906,76561198258760952
 76561198372644872,76561198258760952
 76561198376734160,76561198258760952
 76561198377692583,76561198258760952
 76561198384277315,76561198258760952
 76561198390957442,76561198258760952
 76561198405821061,76561198258760952
 76561198439594821,76561198258760952
 76561198798532111,76561198258760952
 76561198799366115,76561198258760952
 76561198799635525,76561198258760952
 76561198844130441,76561198258760952
 76561198859155057,76561198258760952
 76561198874429377,76561198258760952
 76561198889829848,76561198258760952
 76561198956415642,76561198258760952
 76561198972270538,76561198258760952
 76561199005403050,76561198258760952
 76561199050772488,76561198258760952
 76561199060157282,76561198258760952
 76561199069553497,76561198258760952
 76561199103415027,76561198258760952
 76561199131364674,76561198258760952
 76561199136526389,76561198258760952
 76561199152209235,76561198258760952
 76561199429450576,76561198258760952
 76561199668647262,76561198258760952
 76561199680503881,76561198258760952
 76561199681010606,76561198258760952
76561197973417720,76561198050707433
 76561197976000315,76561198050707433
 76561197995994659,76561198050707433
 76561197998592745,76561198050707433
 76561198004637141,76561198050707433
 76561198010349909,76561198050707433
 76561198040240981,76561198050707433
 76561198044940339,76561198050707433
 76561198047036301,76561198050707433
 76561198062438236,76561198050707433
 76561198066385844,76561198050707433
 76561198068043953,76561198050707433
 76561198071434662,76561198050707433
 76561198074916283,76561198050707433
 76561198083139886,76561198050707433
 76561198084972344,76561198050707433
 76561198085975144,76561198050707433
 76561198086094750,76561198050707433
 76561198086287698,76561198050707433
 76561198100909195,76561198050707433
 76561198124869912,76561198050707433
 76561198125841271,76561198050707433
 76561198128311886,76561198050707433
 76561198144831001,76561198050707433
 76561198162026175,76561198050707433
 76561198222842988,76561198050707433
 76561198233540904,76561198050707433
 76561198286980100,76561198050707433
 76561198294177208,76561198050707433
 76561198796475477,76561198050707433
 76561198861083796,76561198050707433
 76561198957789550,76561198050707433
 76561199029004206,76561198050707433
76561197991164667,76561198834285106
 76561199565094707,76561198834285106
76561198388840220,76561199361704036
 76561198862883508,76561199361704036
 76561199056320103,76561199361704036
 76561199073087324,76561199361704036
 76561199178354851,76561199361704036
 76561199382751684,76561199361704036
 76561199403265209,76561199361704036
 76561199522715491,76561199361704036
 76561199551143476,76561199361704036
 76561199656078189,76561199361704036
76561197961963644,76561197973583288
 76561197977293342,76561197973583288
 76561198000670593,76561197973583288
 76561198006768552,76561197973583288
 76561198009731314,76561197973583288
 76561198011367023,76561197973583288
 76561198016483942,76561197973583288
 76561198017130451,76561197973583288
 76561198074692765,76561197973583288
76561198017406050,76561198086685563
 76561198043467371,76561198086685563
 76561198087652374,76561198086685563
 76561198269376583,76561198086685563
 76561198333964657,76561198086685563
 76561198349814889,76561198086685563
 76561198804670728,76561198086685563
76561199065009659,76561199058924158
