friend_steam_id,steam_id
 76561198999615956,76561198824828212
 76561199009187443,76561198824828212
 76561199009774991,76561198824828212
 76561199015710261,76561198824828212
 76561199032688660,76561198824828212
 76561199074824289,76561198824828212
 76561199097165028,76561198824828212
 76561199102793986,76561198824828212
 76561199118636491,76561198824828212
 76561199155597250,76561198824828212
 76561199193314128,76561198824828212
 76561199260379039,76561198824828212
 76561199370970207,76561198824828212
 76561199394056093,76561198824828212
 76561199471356639,76561198824828212
 76561199841592581,76561198824828212
76561198091311706,76561198363584740
 76561198095221116,76561198363584740
 76561198103241875,76561198363584740
 76561198145202125,76561198363584740
 76561198179695387,76561198363584740
 76561198214632220,76561198363584740
 76561198258088534,76561198363584740
 76561198260772878,76561198363584740
 76561198268158001,76561198363584740
 76561198270954218,76561198363584740
 76561198275872043,76561198363584740
 76561198295465871,76561198363584740
 76561198324909066,76561198363584740
 76561198324968071,76561198363584740
 76561198327352577,76561198363584740
 76561198336738263,76561198363584740
 76561198349621860,76561198363584740
 76561198361278411,76561198363584740
 76561198376534506,76561198363584740
 76561198424398509,76561198363584740
 76561198447799181,76561198363584740
 76561198802540247,76561198363584740
 76561198805712160,76561198363584740
 76561198833404568,76561198363584740
 76561198840266331,76561198363584740
 76561198857113294,76561198363584740
 76561198920445352,76561198363584740
 76561199025085820,76561198363584740
 76561199198923081,76561198363584740
76561198052616410,76561199551644900
 76561198056830813,76561199551644900
 76561198084458044,76561199551644900
 76561198177968705,76561199551644900
 76561198248054720,76561199551644900
 76561198271273853,76561199551644900
 76561198318164353,76561199551644900
 76561198371484587,76561199551644900
 76561199034598239,76561199551644900
76561198066423334,76561199543442054
 76561199812067272,76561199543442054
76561199116866514,76561199380469981
 76561199467396393,76561199380469981
 76561199482292473,76561199380469981
 76561199535423807,76561199380469981
76561197960334518,76561199014114622
 76561198031961751,76561199014114622
 76561198078529306,76561199014114622
 76561198095505163,76561199014114622
 76561198168070156,76561199014114622
 76561198191374993,76561199014114622
 76561198258948572,76561199014114622
 76561198380392222,76561199014114622
 76561198859873242,76561199014114622
 76561198974580691,76561199014114622
 76561199055752356,76561199014114622
 76561199143254569,76561199014114622
 76561199466322316,76561199014114622
 76561199481718131,76561199014114622
76561198149701846,76561198120088653
 76561198908774170,76561198120088653
76561197997133137,76561199069002950
 76561198097858886,76561199069002950
 76561198110125638,76561199069002950
 76561198150257490,76561199069002950
 76561198240702202,76561199069002950
 76561198254424535,76561199069002950
 76561198310430203,76561199069002950
 76561198372632123,76561199069002950
 76561198376245826,76561199069002950
 76561198880652275,76561199069002950
 76561198908181681,76561199069002950
 76561198992155136,76561199069002950
 76561199069214952,76561199069002950
 76561199228678922,76561199069002950
 76561199375424367,76561199069002950
 76561199465681055,76561199069002950
 76561199477063381,76561199069002950
 76561199505702014,76561199069002950
 76561199561682384,76561199069002950
76561198149794536,76561199802624277
 76561198802095420,76561199802624277
 76561199184061310,76561199802624277
 76561199403036235,76561199802624277
76561198042216542,76561198141341726
 76561198072828622,76561198141341726
 76561198073659115,76561198141341726
 76561198082614521,76561198141341726
 76561198083513553,76561198141341726
 76561198089256495,76561198141341726
 76561198128187572,76561198141341726
 76561198145444663,76561198141341726
 76561198146502255,76561198141341726
 76561198147288289,76561198141341726
 76561198159590292,76561198141341726
 76561198253751393,76561198141341726
 76561198280029214,76561198141341726
 76561198354499716,76561198141341726
 76561198356447242,76561198141341726
 76561198368556618,76561198141341726
 76561198396091771,76561198141341726
 76561198795930212,76561198141341726
 76561198800316140,76561198141341726
 76561198818275379,76561198141341726
 76561198913324991,76561198141341726
 76561199060483556,76561198141341726
 76561199087208769,76561198141341726
 76561199220895653,76561198141341726
 76561199418026947,76561198141341726
 76561199641369846,76561198141341726
76561197982644759,76561198068723415
 76561197997151537,76561198068723415
 76561197999651011,76561198068723415
 76561198006800332,76561198068723415
 76561198008288493,76561198068723415
 76561198015706294,76561198068723415
 76561198019929901,76561198068723415
 76561198023092126,76561198068723415
 76561198023360160,76561198068723415
 76561198023600978,76561198068723415
 76561198027561672,76561198068723415
 76561198029440682,76561198068723415
 76561198030268993,76561198068723415
 76561198033715188,76561198068723415
 76561198034324137,76561198068723415
 76561198036162010,76561198068723415
 76561198039774154,76561198068723415
 76561198040802439,76561198068723415
 76561198040806015,76561198068723415
 76561198042524355,76561198068723415
 76561198044700470,76561198068723415
 76561198046999215,76561198068723415
 76561198047903985,76561198068723415
 76561198052121297,76561198068723415
 76561198052271054,76561198068723415
 76561198052314110,76561198068723415
 76561198052728788,76561198068723415
 76561198053508851,76561198068723415
 76561198055438454,76561198068723415
 76561198058612538,76561198068723415
 76561198060463989,76561198068723415
 76561198060791855,76561198068723415
 76561198064504479,76561198068723415
 76561198064791696,76561198068723415
 76561198067192605,76561198068723415
 76561198070432109,76561198068723415
 76561198071848996,76561198068723415
 76561198073279744,76561198068723415
 76561198074201865,76561198068723415
 76561198074408274,76561198068723415
 76561198074457809,76561198068723415
 76561198074838767,76561198068723415
 76561198075431522,76561198068723415
 76561198075496387,76561198068723415
 76561198076575395,76561198068723415
 76561198080462135,76561198068723415
 76561198081945462,76561198068723415
 76561198087330092,76561198068723415
 76561198091393730,76561198068723415
 76561198092402080,76561198068723415
 76561198093730930,76561198068723415
 76561198094841041,76561198068723415
 76561198095475034,76561198068723415
 76561198097207750,76561198068723415
 76561198097674320,76561198068723415
 76561198103915953,76561198068723415
 76561198104585997,76561198068723415
 76561198110504444,76561198068723415
 76561198110714193,76561198068723415
 76561198120162928,76561198068723415
 76561198120427298,76561198068723415
 76561198140084556,76561198068723415
 76561198147587626,76561198068723415
 76561198152950339,76561198068723415
 76561198155574026,76561198068723415
 76561198161777215,76561198068723415
 76561198171346035,76561198068723415
 76561198258843296,76561198068723415
 76561198261117067,76561198068723415
 76561198275102101,76561198068723415
 76561198330467754,76561198068723415
 76561198410469176,76561198068723415
 76561199038720208,76561198068723415
76561197967837753,76561198811756632
 76561197998269337,76561198811756632
 76561198098408404,76561198811756632
 76561198103608886,76561198811756632
 76561198136127690,76561198811756632
 76561198301638709,76561198811756632
 76561198305195558,76561198811756632
 76561198332928985,76561198811756632
 76561198448014642,76561198811756632
 76561198825388466,76561198811756632
 76561198855801457,76561198811756632
 76561198920957616,76561198811756632
 76561199005431464,76561198811756632
 76561199071502511,76561198811756632
 76561199072115167,76561198811756632
 76561199072316321,76561198811756632
 76561199091498467,76561198811756632
 76561199099648265,76561198811756632
 76561199104026015,76561198811756632
 76561199143288664,76561198811756632
 76561199352101501,76561198811756632
 76561199468571929,76561198811756632
 76561199821011118,76561198811756632
76561198059712822,76561198829848652
 76561198130921410,76561198829848652
 76561198259084109,76561198829848652
 76561198310837952,76561198829848652
 76561199109448796,76561198829848652
 76561199236218729,76561198829848652
76561198451115792,76561198448969345
 76561199044962338,76561198448969345
 76561199221440468,76561198448969345
 76561199774791947,76561198448969345
76561198044762269,76561199785507025
 76561199784217277,76561199785507025
 76561199853987920,76561199785507025
76561197967588549,76561198278437613
 76561197972567196,76561198278437613
 76561197980293170,76561198278437613
 76561197984810341,76561198278437613
 76561197990892923,76561198278437613
 76561197998791831,76561198278437613
 76561198006265679,76561198278437613
 76561198014075338,76561198278437613
 76561198016332633,76561198278437613
 76561198017649046,76561198278437613
 76561198018905728,76561198278437613
 76561198019728425,76561198278437613
 76561198022760239,76561198278437613
 76561198026545026,76561198278437613
 76561198045844285,76561198278437613
 76561198049057724,76561198278437613
 76561198051014394,76561198278437613
 76561198052325066,76561198278437613
 76561198061430226,76561198278437613
 76561198061646728,76561198278437613
 76561198087204492,76561198278437613
 76561198107224966,76561198278437613
 76561198117027657,76561198278437613
 76561198117162078,76561198278437613
 76561198117778057,76561198278437613
 76561198125750297,76561198278437613
 76561198128487806,76561198278437613
 76561198128782737,76561198278437613
 76561198133038450,76561198278437613
 76561198150066745,76561198278437613
 76561198152632606,76561198278437613
 76561198157590743,76561198278437613
 76561198206641563,76561198278437613
 76561198281213424,76561198278437613
 76561198846059468,76561198278437613
 76561198996105670,76561198278437613
 76561199002013081,76561198278437613
 76561199027792244,76561198278437613
 76561199056996311,76561198278437613
 76561199059070921,76561198278437613
 76561199163663311,76561198278437613
 76561199446925002,76561198278437613
76561198068091338,76561198068473820
 76561198076264635,76561198068473820
 76561198220570501,76561198068473820
 76561198253989416,76561198068473820
 76561198261397475,76561198068473820
 76561198262834875,76561198068473820
 76561198357766387,76561198068473820
 76561198381117557,76561198068473820
 76561198382485930,76561198068473820
 76561198407617359,76561198068473820
76561197960762449,76561198026888435
 76561197961164446,76561198026888435
 76561197970837929,76561198026888435
 76561197970876108,76561198026888435
 76561197985019350,76561198026888435
 76561198014674837,76561198026888435
 76561198014867113,76561198026888435
 76561198022337054,76561198026888435
 76561198026673143,76561198026888435
 76561198070770219,76561198026888435
 76561198124138299,76561198026888435
 76561198403957619,76561198026888435
76561198273984433,76561199136783517
 76561199141750342,76561199136783517
76561197995825920,76561198024479423
 76561197995873484,76561198024479423
 76561198018955301,76561198024479423
 76561198019074998,76561198024479423
 76561198036754267,76561198024479423
 76561198039254639,76561198024479423
 76561198089137143,76561198024479423
 76561198114072871,76561198024479423
 76561198161292861,76561198024479423
 76561198182052953,76561198024479423
 76561198217904491,76561198024479423
 76561198344550383,76561198024479423
 76561198419608108,76561198024479423
 76561199574547528,76561198024479423
76561198102196661,76561198978593822
 76561198149363184,76561198978593822
 76561198185148791,76561198978593822
 76561198208623217,76561198978593822
 76561198213744701,76561198978593822
 76561198241114130,76561198978593822
 76561198259404649,76561198978593822
 76561198277530947,76561198978593822
 76561198316954091,76561198978593822
 76561198318163017,76561198978593822
 76561198327073670,76561198978593822
 76561198361950977,76561198978593822
 76561198362174267,76561198978593822
 76561198364174965,76561198978593822
 76561198371864373,76561198978593822
 76561198389012659,76561198978593822
 76561198418949077,76561198978593822
 76561198444776869,76561198978593822
 76561198809379968,76561198978593822
 76561198831381006,76561198978593822
 76561198846477006,76561198978593822
 76561198965852681,76561198978593822
 76561198971598038,76561198978593822
 76561198973820609,76561198978593822
 76561198979349899,76561198978593822
 76561199000929993,76561198978593822
 76561199004754257,76561198978593822
 76561199024073024,76561198978593822
 76561199045987449,76561198978593822
 76561199057730015,76561198978593822
 76561199071260073,76561198978593822
 76561199076993995,76561198978593822
 76561199084632367,76561198978593822
 76561199101343865,76561198978593822
 76561199109900080,76561198978593822
 76561199138928414,76561198978593822
 76561199153609892,76561198978593822
 76561199157449467,76561198978593822
 76561199170121158,76561198978593822
 76561199183765095,76561198978593822
 76561199198966297,76561198978593822
 76561199203853962,76561198978593822
 76561199205706391,76561198978593822
 76561199209481583,76561198978593822
 76561199211533110,76561198978593822
 76561199212927761,76561198978593822
 76561199220301715,76561198978593822
 76561199221989821,76561198978593822
 76561199228080239,76561198978593822
 76561199317080724,76561198978593822
 76561199380856978,76561198978593822
 76561199381843638,76561198978593822
 76561199408382118,76561198978593822
 76561199501419454,76561198978593822
 76561199517057241,76561198978593822
 76561199681575229,76561198978593822
 76561199702319020,76561198978593822
76561198133061060,76561199194705885
 76561198275923069,76561199194705885
 76561198278548696,76561199194705885
 76561198281547815,76561199194705885
 76561198292814553,76561199194705885
 76561198298480981,76561199194705885
 76561198372240872,76561199194705885
 76561198378531150,76561199194705885
 76561198409932744,76561199194705885
 76561198424933788,76561199194705885
 76561198847488205,76561199194705885
 76561198851460272,76561199194705885
 76561198964169603,76561199194705885
 76561198972241942,76561199194705885
 76561198997800197,76561199194705885
 76561199023180387,76561199194705885
 76561199025247450,76561199194705885
 76561199028375624,76561199194705885
 76561199042807323,76561199194705885
 76561199047933863,76561199194705885
 76561199072896433,76561199194705885
 76561199088242179,76561199194705885
 76561199144425190,76561199194705885
