friend_steam_id,steam_id
 76561198026102726,76561198092578662
 76561198065797501,76561198092578662
 76561198073139408,76561198092578662
 76561198083891173,76561198092578662
 76561198107438674,76561198092578662
 76561198109677846,76561198092578662
 76561198135187317,76561198092578662
 76561198135857705,76561198092578662
 76561198148554687,76561198092578662
 76561198158681079,76561198092578662
 76561198162449018,76561198092578662
 76561198180976561,76561198092578662
 76561198215918112,76561198092578662
 76561198309324298,76561198092578662
 76561198366120286,76561198092578662
 76561198876350870,76561198092578662
 76561198949956775,76561198092578662
 76561198974795487,76561198092578662
 76561199008513954,76561198092578662
 76561199034105941,76561198092578662
 76561199089831943,76561198092578662
 76561199091452157,76561198092578662
 76561199096357468,76561198092578662
 76561199131621857,76561198092578662
 76561199193180787,76561198092578662
 76561199216560977,76561198092578662
 76561199231068241,76561198092578662
 76561199274183176,76561198092578662
76561198041387317,76561198276989326
 76561198049255441,76561198276989326
 76561198065333684,76561198276989326
 76561198074986258,76561198276989326
 76561198109064307,76561198276989326
 76561198129982623,76561198276989326
 76561198131576259,76561198276989326
 76561198202139478,76561198276989326
 76561198203744973,76561198276989326
 76561198255169563,76561198276989326
 76561198803982515,76561198276989326
 76561198819207986,76561198276989326
 76561198882439370,76561198276989326
 76561199044765467,76561198276989326
 76561199061901597,76561198276989326
76561198030146024,76561199245528220
 76561199099867248,76561199245528220
 76561199388581422,76561199245528220
 76561199829080225,76561199245528220
 76561199852248742,76561199245528220
76561197980508516,76561198303949369
 76561197982425732,76561198303949369
 76561197987782128,76561198303949369
 76561197995393118,76561198303949369
 76561198004711322,76561198303949369
 76561198020720393,76561198303949369
 76561198036953716,76561198303949369
 76561198040957333,76561198303949369
 76561198046780427,76561198303949369
 76561198048386377,76561198303949369
 76561198048449995,76561198303949369
 76561198058148731,76561198303949369
 76561198059109031,76561198303949369
 76561198064050028,76561198303949369
 76561198081875036,76561198303949369
 76561198085008023,76561198303949369
 76561198088513956,76561198303949369
 76561198105865217,76561198303949369
 76561198145701242,76561198303949369
 76561198148121204,76561198303949369
 76561198157609379,76561198303949369
 76561198159296876,76561198303949369
 76561198200345685,76561198303949369
 76561198202497542,76561198303949369
 76561198217271625,76561198303949369
 76561198217596364,76561198303949369
 76561198217749927,76561198303949369
 76561198238612656,76561198303949369
 76561198248937710,76561198303949369
 76561198251040776,76561198303949369
 76561198260460599,76561198303949369
 76561198263106034,76561198303949369
 76561198279615825,76561198303949369
 76561198290549733,76561198303949369
 76561198314093667,76561198303949369
 76561198325819632,76561198303949369
 76561198347660903,76561198303949369
 76561198354205255,76561198303949369
 76561198384241650,76561198303949369
 76561198388523189,76561198303949369
 76561198394628753,76561198303949369
 76561198400057961,76561198303949369
 76561198415826784,76561198303949369
 76561198435040769,76561198303949369
 76561198443084777,76561198303949369
 76561198841620279,76561198303949369
 76561198841817327,76561198303949369
 76561198859872958,76561198303949369
 76561198864026335,76561198303949369
 76561198871891467,76561198303949369
 76561198874407882,76561198303949369
 76561198967192683,76561198303949369
 76561198969774459,76561198303949369
 76561198983159741,76561198303949369
 76561199000052062,76561198303949369
 76561199026569322,76561198303949369
 76561199061500470,76561198303949369
 76561199063948895,76561198303949369
 76561199114593641,76561198303949369
 76561199121901522,76561198303949369
 76561199378966829,76561198303949369
76561198011029996,76561198074680246
 76561198113582984,76561198074680246
 76561198930612232,76561198074680246
 76561199531275338,76561198074680246
76561198014979464,76561198984256324
 76561198067789533,76561198984256324
 76561198102915722,76561198984256324
 76561198121054369,76561198984256324
 76561198142633481,76561198984256324
 76561198143247121,76561198984256324
 76561198143918481,76561198984256324
 76561198153252839,76561198984256324
 76561198166237959,76561198984256324
 76561198241974946,76561198984256324
 76561198392148049,76561198984256324
 76561198950595842,76561198984256324
 76561198984199942,76561198984256324
 76561199011998032,76561198984256324
 76561199076459223,76561198984256324
 76561199079890341,76561198984256324
 76561199094715436,76561198984256324
 76561199109508197,76561198984256324
 76561199122582363,76561198984256324
 76561199124593447,76561198984256324
 76561199127393640,76561198984256324
 76561199217640903,76561198984256324
 76561199466527109,76561198984256324
 76561199637338852,76561198984256324
76561198008103182,76561198291166398
 76561198009291490,76561198291166398
76561197965121988,76561198055481021
