friend_steam_id,steam_id
 76561198074614464,76561198067276107
 76561198085325954,76561198067276107
 76561198087176777,76561198067276107
 76561198091015032,76561198067276107
 76561198091214713,76561198067276107
 76561198096861776,76561198067276107
 76561198100785456,76561198067276107
 76561198106958757,76561198067276107
 76561198109077541,76561198067276107
 76561198119552965,76561198067276107
 76561198133873203,76561198067276107
 76561198135891109,76561198067276107
 76561198137748069,76561198067276107
 76561198149911081,76561198067276107
 76561198150969905,76561198067276107
 76561198209301885,76561198067276107
 76561198211306567,76561198067276107
 76561198266947854,76561198067276107
 76561198273490319,76561198067276107
 76561198371813674,76561198067276107
 76561198437399310,76561198067276107
 76561198820442675,76561198067276107
 76561198854715577,76561198067276107
 76561198859315087,76561198067276107
 76561198866318980,76561198067276107
 76561198882286555,76561198067276107
 76561198987878236,76561198067276107
 76561199063231746,76561198067276107
 76561199108825398,76561198067276107
 76561199126251216,76561198067276107
 76561199237199154,76561198067276107
 76561199351962226,76561198067276107
 76561199407717181,76561198067276107
 76561199411946196,76561198067276107
 76561199737669790,76561198067276107
76561197968228841,76561198866457812
 76561198024063393,76561198866457812
 76561198077501784,76561198866457812
 76561198083497855,76561198866457812
 76561198092635002,76561198866457812
 76561198099051815,76561198866457812
 76561198203710233,76561198866457812
 76561198257428765,76561198866457812
 76561198257861359,76561198866457812
 76561198272691136,76561198866457812
 76561198289900734,76561198866457812
 76561198303256239,76561198866457812
 76561198332583148,76561198866457812
 76561198380151218,76561198866457812
 76561198380315261,76561198866457812
 76561198813666516,76561198866457812
 76561198832800405,76561198866457812
 76561198838645769,76561198866457812
 76561198848879567,76561198866457812
 76561198856352812,76561198866457812
 76561198936162293,76561198866457812
 76561198962299013,76561198866457812
 76561198973965925,76561198866457812
 76561199115887361,76561198866457812
 76561199122009069,76561198866457812
 76561199126417806,76561198866457812
 76561199323879972,76561198866457812
 76561199410415669,76561198866457812
76561198047092203,76561198178118858
 76561198047614361,76561198178118858
 76561198055117314,76561198178118858
 76561198059849933,76561198178118858
 76561198067534917,76561198178118858
 76561198081803673,76561198178118858
 76561198082502363,76561198178118858
 76561198088023570,76561198178118858
 76561198119615748,76561198178118858
 76561198137050850,76561198178118858
 76561198146374309,76561198178118858
 76561198159621862,76561198178118858
 76561198166422181,76561198178118858
 76561198207140620,76561198178118858
 76561198253374839,76561198178118858
 76561198379185060,76561198178118858
 76561199014695706,76561198178118858
76561197970930764,76561197980754553
 76561198030640426,76561197980754553
 76561198112826801,76561197980754553
 76561198117865693,76561197980754553
 76561198325780231,76561197980754553
76561198095416967,76561198415361455
 76561198411800515,76561198415361455
 76561199251795514,76561198415361455
 76561199609239056,76561198415361455
76561198041484311,76561198097047542
 76561198065972418,76561198097047542
 76561198079489858,76561198097047542
 76561198084555288,76561198097047542
 76561198111302347,76561198097047542
 76561198118987887,76561198097047542
 76561198126648688,76561198097047542
 76561198137322653,76561198097047542
 76561198158216019,76561198097047542
 76561198273232216,76561198097047542
 76561198325517327,76561198097047542
 76561198340765822,76561198097047542
 76561198347513612,76561198097047542
 76561198353674399,76561198097047542
 76561198377306803,76561198097047542
 76561198406006505,76561198097047542
 76561198428026048,76561198097047542
 76561198431368973,76561198097047542
 76561198832792063,76561198097047542
 76561198886756729,76561198097047542
 76561198965170701,76561198097047542
 76561199025219125,76561198097047542
 76561199104475144,76561198097047542
 76561199127489461,76561198097047542
 76561199239345296,76561198097047542
 76561199562458925,76561198097047542
76561197971109778,76561198178631526
 76561197981769364,76561198178631526
 76561197994342400,76561198178631526
 76561197997040330,76561198178631526
 76561198000624155,76561198178631526
 76561198004655333,76561198178631526
 76561198018527274,76561198178631526
 76561198026295541,76561198178631526
 76561198029074524,76561198178631526
 76561198031394373,76561198178631526
 76561198031708070,76561198178631526
 76561198038826078,76561198178631526
 76561198043858325,76561198178631526
 76561198046114868,76561198178631526
 76561198046783322,76561198178631526
 76561198047169762,76561198178631526
 76561198048462826,76561198178631526
 76561198060310209,76561198178631526
 76561198062799221,76561198178631526
 76561198064871097,76561198178631526
 76561198071921281,76561198178631526
 76561198078098475,76561198178631526
 76561198081312657,76561198178631526
 76561198081946784,76561198178631526
 76561198081964195,76561198178631526
 76561198083224675,76561198178631526
 76561198084985637,76561198178631526
 76561198091358282,76561198178631526
 76561198091373310,76561198178631526
 76561198093804358,76561198178631526
 76561198095967655,76561198178631526
 76561198096108934,76561198178631526
 76561198099179314,76561198178631526
 76561198102929530,76561198178631526
 76561198107431856,76561198178631526
 76561198112441485,76561198178631526
 76561198115097414,76561198178631526
 76561198118887475,76561198178631526
 76561198119393205,76561198178631526
 76561198122085087,76561198178631526
 76561198128998133,76561198178631526
 76561198129924484,76561198178631526
 76561198134776716,76561198178631526
 76561198136418850,76561198178631526
 76561198136938452,76561198178631526
 76561198137980360,76561198178631526
 76561198140316312,76561198178631526
 76561198141935944,76561198178631526
 76561198144312798,76561198178631526
 76561198147591313,76561198178631526
 76561198148381283,76561198178631526
 76561198149272893,76561198178631526
 76561198151256624,76561198178631526
 76561198153216580,76561198178631526
 76561198153471156,76561198178631526
 76561198154987321,76561198178631526
 76561198156189049,76561198178631526
 76561198164164035,76561198178631526
 76561198164381061,76561198178631526
 76561198165003440,76561198178631526
 76561198165062795,76561198178631526
 76561198169208810,76561198178631526
 76561198177872379,76561198178631526
 76561198178122398,76561198178631526
 76561198180150095,76561198178631526
 76561198180898169,76561198178631526
 76561198185418919,76561198178631526
 76561198186645855,76561198178631526
 76561198193536814,76561198178631526
 76561198194947091,76561198178631526
 76561198196823679,76561198178631526
 76561198198151047,76561198178631526
 76561198200281075,76561198178631526
 76561198204177583,76561198178631526
 76561198208889760,76561198178631526
 76561198209713097,76561198178631526
 76561198209824627,76561198178631526
 76561198214415969,76561198178631526
 76561198223968096,76561198178631526
 76561198224828268,76561198178631526
 76561198231392148,76561198178631526
 76561198237804300,76561198178631526
 76561198250385682,76561198178631526
 76561198256858052,76561198178631526
 76561198257210930,76561198178631526
 76561198263377569,76561198178631526
 76561198267027715,76561198178631526
 76561198269126938,76561198178631526
 76561198271734476,76561198178631526
 76561198276937804,76561198178631526
 76561198282215435,76561198178631526
 76561198285861181,76561198178631526
 76561198287677997,76561198178631526
 76561198288202783,76561198178631526
 76561198288289548,76561198178631526
 76561198291493493,76561198178631526
 76561198297956925,76561198178631526
 76561198300394764,76561198178631526
 76561198304564478,76561198178631526
 76561198310980471,76561198178631526
 76561198311742719,76561198178631526
 76561198316826509,76561198178631526
 76561198319221606,76561198178631526
 76561198325138110,76561198178631526
 76561198328868849,76561198178631526
 76561198330994205,76561198178631526
 76561198340829257,76561198178631526
 76561198346999077,76561198178631526
 76561198348693285,76561198178631526
 76561198355090625,76561198178631526
 76561198357958922,76561198178631526
 76561198360705906,76561198178631526
 76561198369467590,76561198178631526
 76561198374206487,76561198178631526
 76561198375753555,76561198178631526
 76561198377269691,76561198178631526
 76561198378126173,76561198178631526
 76561198378300591,76561198178631526
 76561198379518276,76561198178631526
 76561198382844829,76561198178631526
 76561198386872981,76561198178631526
 76561198388453515,76561198178631526
 76561198388974674,76561198178631526
 76561198392672345,76561198178631526
 76561198405228796,76561198178631526
 76561198407581445,76561198178631526
 76561198410046243,76561198178631526
 76561198410185251,76561198178631526
 76561198415489469,76561198178631526
 76561198416202027,76561198178631526
 76561198418804787,76561198178631526
 76561198433506486,76561198178631526
 76561198440692825,76561198178631526
 76561198443648342,76561198178631526
 76561198447316857,76561198178631526
 76561198796334361,76561198178631526
 76561198796854050,76561198178631526
 76561198799093231,76561198178631526
 76561198802375598,76561198178631526
 76561198803787706,76561198178631526
 76561198805229720,76561198178631526
 76561198809453503,76561198178631526
 76561198814980873,76561198178631526
 76561198825692099,76561198178631526
 76561198833498679,76561198178631526
 76561198833912408,76561198178631526
 76561198842603734,76561198178631526
 76561198843527027,76561198178631526
 76561198846689648,76561198178631526
 76561198848367821,76561198178631526
 76561198851085468,76561198178631526
 76561198863600340,76561198178631526
 76561198866473501,76561198178631526
 76561198868968636,76561198178631526
 76561198869932118,76561198178631526
 76561198871002471,76561198178631526
 76561198871960900,76561198178631526
 76561198873621938,76561198178631526
 76561198880295509,76561198178631526
 76561198882748183,76561198178631526
 76561198930292161,76561198178631526
 76561198933882864,76561198178631526
 76561198967951382,76561198178631526
 76561198972386789,76561198178631526
 76561198998895688,76561198178631526
 76561199010398686,76561198178631526
 76561199014787060,76561198178631526
 76561199031095348,76561198178631526
 76561199040249921,76561198178631526
 76561199041395301,76561198178631526
 76561199057454578,76561198178631526
 76561199065995097,76561198178631526
 76561199072403189,76561198178631526
 76561199075546741,76561198178631526
 76561199082564471,76561198178631526
 76561199122261588,76561198178631526
 76561199122654981,76561198178631526
 76561199127017902,76561198178631526
 76561199133798258,76561198178631526
 76561199136052256,76561198178631526
 76561199141696057,76561198178631526
 76561199160455718,76561198178631526
 76561199188083787,76561198178631526
 76561199196270743,76561198178631526
 76561199213392435,76561198178631526
 76561199222349299,76561198178631526
 76561199222505584,76561198178631526
 76561199361939927,76561198178631526
 76561199415748698,76561198178631526
 76561199521265104,76561198178631526
 76561199579491619,76561198178631526
 76561199670508892,76561198178631526
76561198398642468,76561199240215526
 76561198799320362,76561199240215526
 76561199094075144,76561199240215526
 76561199142717235,76561199240215526
 76561199168283856,76561199240215526
 76561199203685568,76561199240215526
 76561199225275217,76561199240215526
 76561199484088662,76561199240215526
 76561199634249152,76561199240215526
 76561199679551572,76561199240215526
 76561199803531673,76561199240215526
76561199108965661,76561199476895311
 76561199848339974,76561199476895311
76561197967193935,76561197969401639
 76561197970826183,76561197969401639
 76561197972548416,76561197969401639
 76561197976985214,76561197969401639
 76561197978125175,76561197969401639
 76561197993210525,76561197969401639
 76561198003430671,76561197969401639
 76561198053087766,76561197969401639
 76561198070464078,76561197969401639
 76561198084178635,76561197969401639
 76561198086878901,76561197969401639
 76561198121145120,76561197969401639
 76561198252062704,76561197969401639
 76561199412522529,76561197969401639
76561198356507397,76561198034351523
 76561198872867217,76561198034351523
 76561199074128109,76561198034351523
76561198031109111,76561199848982190
 76561198038780287,76561199848982190
76561198037987971,76561198089417305
 76561198039539995,76561198089417305
 76561198058775743,76561198089417305
 76561198090985142,76561198089417305
 76561198096369821,76561198089417305
 76561198098036905,76561198089417305
 76561198103001024,76561198089417305
 76561198128705875,76561198089417305
 76561198129818994,76561198089417305
 76561198143402072,76561198089417305
 76561198143528854,76561198089417305
 76561198146954919,76561198089417305
 76561198152992162,76561198089417305
 76561198153631650,76561198089417305
 76561198154638249,76561198089417305
 76561198162182732,76561198089417305
 76561198181895618,76561198089417305
 76561198185709282,76561198089417305
 76561198200449522,76561198089417305
 76561198202864691,76561198089417305
 76561198203792111,76561198089417305
 76561198217534484,76561198089417305
 76561198231996392,76561198089417305
 76561198256956453,76561198089417305
 76561198262426063,76561198089417305
 76561198263309577,76561198089417305
 76561198271340446,76561198089417305
 76561198274145486,76561198089417305
 76561198274919079,76561198089417305
 76561198277009799,76561198089417305
 76561198282664687,76561198089417305
 76561198298331679,76561198089417305
 76561198306972356,76561198089417305
 76561198312838517,76561198089417305
 76561198349639377,76561198089417305
 76561198376052141,76561198089417305
 76561198377396958,76561198089417305
 76561198386912669,76561198089417305
 76561198815077523,76561198089417305
 76561198974929593,76561198089417305
 76561198983518393,76561198089417305
 76561198994605010,76561198089417305
 76561198997579824,76561198089417305
 76561199112769834,76561198089417305
76561197983819417,76561198985018878
 76561197989391945,76561198985018878
 76561198072675255,76561198985018878
 76561198135013514,76561198985018878
 76561198265341917,76561198985018878
 76561198266954740,76561198985018878
 76561198345006651,76561198985018878
 76561198416284601,76561198985018878
 76561198441417525,76561198985018878
 76561198833333000,76561198985018878
 76561198849353620,76561198985018878
 76561198862253775,76561198985018878
 76561198882902750,76561198985018878
 76561198972164486,76561198985018878
 76561198984393892,76561198985018878
 76561198986140911,76561198985018878
 76561199090684962,76561198985018878
 76561199353463240,76561198985018878
 76561199353809175,76561198985018878
76561197961803089,76561198797821731
 76561197999904327,76561198797821731
 76561198042981769,76561198797821731
 76561198053893063,76561198797821731
 76561198064494862,76561198797821731
 76561198066839067,76561198797821731
 76561198076881631,76561198797821731
 76561198083730043,76561198797821731
 76561198084847043,76561198797821731
 76561198101707135,76561198797821731
 76561198120743121,76561198797821731
 76561198123387656,76561198797821731
 76561198126752755,76561198797821731
 76561198132088821,76561198797821731
 76561198141202744,76561198797821731
 76561198149284111,76561198797821731
 76561198149726600,76561198797821731
 76561198154624770,76561198797821731
 76561198161636139,76561198797821731
 76561198163219575,76561198797821731
 76561198172714533,76561198797821731
 76561198173077483,76561198797821731
 76561198178527257,76561198797821731
 76561198187520978,76561198797821731
 76561198201939210,76561198797821731
 76561198202347778,76561198797821731
 76561198211625215,76561198797821731
 76561198214083001,76561198797821731
 76561198236518054,76561198797821731
 76561198268582120,76561198797821731
 76561198271150756,76561198797821731
 76561198273018498,76561198797821731
 76561198277602604,76561198797821731
 76561198284033660,76561198797821731
 76561198284171944,76561198797821731
 76561198292743965,76561198797821731
 76561198296614134,76561198797821731
 76561198334016445,76561198797821731
 76561198341710093,76561198797821731
 76561198353866545,76561198797821731
 76561198354437316,76561198797821731
 76561198358957946,76561198797821731
 76561198359435587,76561198797821731
 76561198365720228,76561198797821731
 76561198374595283,76561198797821731
 76561198381165173,76561198797821731
 76561198395793367,76561198797821731
 76561198409364430,76561198797821731
 76561198419918815,76561198797821731
 76561198427520362,76561198797821731
 76561198433591018,76561198797821731
 76561198440119989,76561198797821731
 76561198446542368,76561198797821731
 76561198449397943,76561198797821731
 76561198798326923,76561198797821731
 76561198807157302,76561198797821731
 76561198823635447,76561198797821731
 76561198825949989,76561198797821731
 76561198826772245,76561198797821731
 76561198835212023,76561198797821731
 76561198837388374,76561198797821731
 76561198850607147,76561198797821731
 76561198851575415,76561198797821731
 76561198897223877,76561198797821731
 76561198964189968,76561198797821731
 76561198977257361,76561198797821731
 76561198982960449,76561198797821731
 76561199059962793,76561198797821731
 76561199542445938,76561198797821731
 76561199642190410,76561198797821731
 76561199820519158,76561198797821731
76561198013429163,76561199013420148
 76561198044575897,76561199013420148
 76561198045957009,76561199013420148
 76561198048905380,76561199013420148
 76561198056893572,76561199013420148
 76561198124202217,76561199013420148
 76561198143932272,76561199013420148
 76561198162448239,76561199013420148
 76561198187804986,76561199013420148
 76561198218031379,76561199013420148
 76561198234646504,76561199013420148
 76561198261612726,76561199013420148
 76561198280556842,76561199013420148
 76561198372598907,76561199013420148
 76561198395860842,76561199013420148
 76561198802735134,76561199013420148
 76561198869563136,76561199013420148
 76561198874898891,76561199013420148
 76561198881117153,76561199013420148
 76561198970535986,76561199013420148
 76561198989670231,76561199013420148
 76561199011644533,76561199013420148
 76561199019286317,76561199013420148
 76561199022731388,76561199013420148
 76561199066982481,76561199013420148
 76561199480904352,76561199013420148
 76561199654964615,76561199013420148
76561198420803328,76561199066869806
76561199421166628,76561198046470294
76561198040231163,76561199101248001
