friend_steam_id,steam_id
 76561198035444947,76561198044733035
 76561198035788298,76561198044733035
 76561198037282952,76561198044733035
 76561198038589739,76561198044733035
 76561198043761408,76561198044733035
 76561198044298152,76561198044733035
 76561198044674539,76561198044733035
 76561198045744900,76561198044733035
 76561198049944876,76561198044733035
 76561198051806981,76561198044733035
 76561198055093660,76561198044733035
 76561198055161955,76561198044733035
 76561198056859046,76561198044733035
 76561198057231144,76561198044733035
 76561198059535604,76561198044733035
 76561198059718963,76561198044733035
 76561198060671491,76561198044733035
 76561198062322670,76561198044733035
 76561198065218942,76561198044733035
 76561198066355942,76561198044733035
 76561198067773325,76561198044733035
 76561198070238558,76561198044733035
 76561198070560125,76561198044733035
 76561198075808893,76561198044733035
 76561198076023924,76561198044733035
 76561198076043514,76561198044733035
 76561198076085776,76561198044733035
 76561198076198584,76561198044733035
 76561198077638322,76561198044733035
 76561198078163171,76561198044733035
 76561198079104202,76561198044733035
 76561198080334515,76561198044733035
 76561198080993463,76561198044733035
 76561198082251210,76561198044733035
 76561198084024976,76561198044733035
 76561198084541746,76561198044733035
 76561198087915987,76561198044733035
 76561198088519658,76561198044733035
 76561198089354505,76561198044733035
 76561198090947490,76561198044733035
 76561198091418223,76561198044733035
 76561198096617732,76561198044733035
 76561198099826921,76561198044733035
 76561198103531312,76561198044733035
 76561198105138484,76561198044733035
 76561198107527782,76561198044733035
 76561198107771082,76561198044733035
 76561198114801610,76561198044733035
 76561198119573885,76561198044733035
 76561198124267358,76561198044733035
 76561198129678048,76561198044733035
 76561198132336546,76561198044733035
 76561198139382483,76561198044733035
 76561198140441795,76561198044733035
 76561198142771364,76561198044733035
 76561198144222958,76561198044733035
 76561198145283042,76561198044733035
 76561198161536890,76561198044733035
 76561198162302368,76561198044733035
 76561198165583121,76561198044733035
 76561198168375156,76561198044733035
 76561198168583829,76561198044733035
 76561198169492580,76561198044733035
 76561198172118522,76561198044733035
 76561198179765217,76561198044733035
 76561198185254623,76561198044733035
 76561198196283358,76561198044733035
 76561198196721362,76561198044733035
 76561198197590257,76561198044733035
 76561198199601066,76561198044733035
 76561198201811890,76561198044733035
 76561198205534300,76561198044733035
 76561198226954660,76561198044733035
 76561198247764342,76561198044733035
 76561198253995354,76561198044733035
 76561198254578703,76561198044733035
 76561198258238017,76561198044733035
 76561198259447135,76561198044733035
 76561198259793078,76561198044733035
 76561198271223460,76561198044733035
 76561198271308657,76561198044733035
 76561198276346975,76561198044733035
 76561198278830691,76561198044733035
 76561198278886158,76561198044733035
 76561198283186620,76561198044733035
 76561198290250471,76561198044733035
 76561198299311419,76561198044733035
 76561198302871688,76561198044733035
 76561198309992605,76561198044733035
 76561198317856069,76561198044733035
 76561198328474551,76561198044733035
 76561198333646328,76561198044733035
 76561198346274563,76561198044733035
 76561198346597385,76561198044733035
 76561198370028393,76561198044733035
 76561198412866165,76561198044733035
 76561198414803148,76561198044733035
 76561198417952969,76561198044733035
 76561198424996853,76561198044733035
 76561198444350931,76561198044733035
 76561198806866380,76561198044733035
 76561198808172758,76561198044733035
 76561198840200330,76561198044733035
 76561198843009565,76561198044733035
 76561198871501642,76561198044733035
 76561198871677547,76561198044733035
 76561198972297313,76561198044733035
 76561198983172674,76561198044733035
 76561198991531349,76561198044733035
 76561199000436107,76561198044733035
 76561199003846257,76561198044733035
 76561199005176913,76561198044733035
 76561199650245051,76561198044733035
76561198076050829,76561199567221952
 76561198278505173,76561199567221952
 76561198857154139,76561199567221952
 76561198882643721,76561199567221952
 76561199021509406,76561199567221952
 76561199031742073,76561199567221952
 76561199053072496,76561199567221952
 76561199085224691,76561199567221952
 76561199145170823,76561199567221952
 76561199155759411,76561199567221952
 76561199223554333,76561199567221952
 76561199241738043,76561199567221952
 76561199241767670,76561199567221952
 76561199241895879,76561199567221952
 76561199244817890,76561199567221952
 76561199245701080,76561199567221952
 76561199251262585,76561199567221952
 76561199254672032,76561199567221952
 76561199261031664,76561199567221952
 76561199332877398,76561199567221952
 76561199399862807,76561199567221952
 76561199438520648,76561199567221952
 76561199466697616,76561199567221952
 76561199485861169,76561199567221952
 76561199553058718,76561199567221952
 76561199565913056,76561199567221952
 76561199609766669,76561199567221952
 76561199645248721,76561199567221952
 76561199700081296,76561199567221952
 76561199700685246,76561199567221952
 76561199734035722,76561199567221952
 76561199755945190,76561199567221952
 76561199756554654,76561199567221952
 76561199790578106,76561199567221952
76561197966330353,76561199104875930
 76561198003855319,76561199104875930
 76561198112033281,76561199104875930
 76561198133991846,76561199104875930
 76561198138376866,76561199104875930
 76561198162029180,76561199104875930
 76561198239763338,76561199104875930
 76561198359460531,76561199104875930
 76561198372097085,76561199104875930
 76561198390392319,76561199104875930
 76561198443451494,76561199104875930
 76561198795417755,76561199104875930
 76561198832747687,76561199104875930
 76561198857431389,76561199104875930
 76561198866497849,76561199104875930
 76561198968807433,76561199104875930
 76561198979783298,76561199104875930
 76561198996213244,76561199104875930
 76561199005210330,76561199104875930
 76561199014217995,76561199104875930
 76561199020361013,76561199104875930
 76561199058090025,76561199104875930
 76561199061134795,76561199104875930
 76561199102954328,76561199104875930
 76561199127269791,76561199104875930
 76561199170081910,76561199104875930
 76561199176964767,76561199104875930
 76561199197404925,76561199104875930
 76561199242521053,76561199104875930
 76561199255872495,76561199104875930
 76561199286330957,76561199104875930
 76561199328768903,76561199104875930
 76561199473623774,76561199104875930
 76561199524340739,76561199104875930
 76561199542034760,76561199104875930
 76561199570997347,76561199104875930
 76561199647863168,76561199104875930
 76561199803543881,76561199104875930
76561198879010243,76561199380172953
 76561198963722648,76561199380172953
 76561198980321598,76561199380172953
 76561198999426942,76561199380172953
 76561199048248424,76561199380172953
 76561199199062281,76561199380172953
 76561199205959071,76561199380172953
 76561199229860841,76561199380172953
 76561199390282308,76561199380172953
 76561199467081277,76561199380172953
 76561199536045914,76561199380172953
 76561199701312670,76561199380172953
 76561199708150283,76561199380172953
 76561199720241892,76561199380172953
 76561199741198131,76561199380172953
